-624,-580
-619,-583
-601,-599
-620,-578
-688,-508
-623,-571
-601,-591
-599,-591
-633,-555
-643,-543
-595,-589
-603,-579
-596,-584
-622,-556
-608,-568
-677,-497
-607,-565
-590,-580
-617,-551
-673,-493
-589,-575
-600,-562
-592,-568
-584,-574
-619,-537
-582,-572
-600,-552
-612,-538
-585,-563
-617,-529
-662,-482
-586,-556
-639,-501
-641,-497
-586,-550
-573,-561
-577,-555
-628,-502
-600,-528
-567,-559
-613,-511
-573,-549
-576,-544
-565,-553
-581,-535
-562,-552
-570,-542
-562,-548
-570,-538
-556,-550
-573,-531
-577,-525
-552,-548
-557,-541
-557,-539
-551,-543
-561,-531
-562,-528
-551,-537
-556,-530
-552,-532
-601,-481
-980,-100
-599,-479
-548,-528
-550,-524
-543,-529
-552,-518
-549,-519
-537,-529
-541,-523
-539,-523
-532,-528
-555,-503
-549,-507
-530,-524
-542,-510
-532,-518
-538,-510
-528,-518
-545,-499
-527,-515
-536,-504
-531,-507
-569,-467
-521,-513
-552,-480
-578,-452
-525,-503
-519,-507
-530,-494
-583,-439
-579,-441
-524,-494
-598,-418
-551,-463
-517,-495
-542,-468
-528,-480
-508,-498
-543,-461
-506,-496
-512,-488
-518,-480
-505,-491
-587,-407
-529,-463
-500,-490
-515,-473
-583,-403
-512,-472
-524,-458
-496,-484
-501,-477
-491,-485
-537,-437
-525,-447
-489,-481
-489,-479
-509,-457
-572,-392
-502,-460
-481,-479
-497,-461
-500,-456
-488,-466
-482,-470
-503,-447
-528,-420
-490,-456
-487,-457
-502,-440
-471,-469
-472,-466
-477,-459
-490,-444
-486,-446
-487,-443
-538,-390
-550,-376
-463,-461
-467,-455
-505,-415
-477,-441
-488,-428
-505,-409
-460,-452
-489,-421
-460,-448
-472,-434
-532,-372
-463,-439
-800,-100
-461,-437
-528,-368
-466,-428
-452,-440
-479,-411
-448,-440
-491,-395
-472,-412
-459,-423
-485,-395
-445,-433
-439,-437
-524,-350
-510,-362
-457,-413
-454,-414
-456,-410
-441,-423
-434,-428
-431,-429
-460,-398
-443,-413
-444,-410
-480,-372
-453,-397
-430,-418
-434,-412
-444,-400
-439,-403
-421,-419
-440,-398
-508,-328
-443,-391
-421,-411
-419,-411
-453,-375
-463,-363
-415,-409
-423,-399
-416,-404
-442,-376
-428,-388
-497,-317
-427,-385
-410,-400
-437,-371
-493,-313
-409,-395
-420,-382
-412,-388
-404,-394
-439,-357
-402,-392
-420,-372
-432,-358
-405,-383
-437,-349
-482,-302
-406,-376
-459,-321
-461,-317
-406,-370
-393,-381
-397,-375
-448,-322
-420,-348
-387,-379
-433,-331
-393,-369
-396,-364
-385,-373
-401,-355
-382,-372
-390,-362
-382,-368
-390,-358
-376,-370
-393,-351
-397,-345
-372,-368
-377,-361
-377,-359
-371,-363
-381,-351
-382,-348
-371,-357
-376,-350
-372,-352
-421,-301
-620,-100
-419,-299
-368,-348
-370,-344
-363,-349
-372,-338
-369,-339
-357,-349
-361,-343
-359,-343
-352,-348
-375,-323
-369,-327
-350,-344
-362,-330
-352,-338
-358,-330
-348,-338
-365,-319
-347,-335
-356,-324
-351,-327
-389,-287
-341,-333
-372,-300
-398,-272
-345,-323
-339,-327
-350,-314
-403,-259
-399,-261
-344,-314
-418,-238
-371,-283
-337,-315
-362,-288
-348,-300
-328,-318
-363,-281
-326,-316
-332,-308
-338,-300
-325,-311
-407,-227
-349,-283
-320,-310
-335,-293
-403,-223
-332,-292
-344,-278
-316,-304
-321,-297
-311,-305
-357,-257
-345,-267
-309,-301
-309,-299
-329,-277
-392,-212
-322,-280
-301,-299
-317,-281
-320,-276
-308,-286
-302,-290
-323,-267
-348,-240
-310,-276
-307,-277
-322,-260
-291,-289
-292,-286
-297,-279
-310,-264
-306,-266
-307,-263
-358,-210
-370,-196
-283,-281
-287,-275
-325,-235
-297,-261
-308,-248
-325,-229
-280,-272
-309,-241
-280,-268
-292,-254
-352,-192
-283,-259
-440,-100
-281,-257
-348,-188
-286,-248
-272,-260
-299,-231
-268,-260
-311,-215
-292,-232
-279,-243
-305,-215
-265,-253
-259,-257
-344,-170
-330,-182
-277,-233
-274,-234
-276,-230
-261,-243
-254,-248
-251,-249
-280,-218
-263,-233
-264,-230
-300,-192
-273,-217
-250,-238
-254,-232
-264,-220
-259,-223
-241,-239
-260,-218
-328,-148
-263,-211
-241,-231
-239,-231
-273,-195
-283,-183
-235,-229
-243,-219
-236,-224
-262,-196
-248,-208
-317,-137
-247,-205
-230,-220
-257,-191
-313,-133
-229,-215
-240,-202
-232,-208
-224,-214
-259,-177
-222,-212
-240,-192
-252,-178
-225,-203
-257,-169
-302,-122
-226,-196
-279,-141
-281,-137
-226,-190
-213,-201
-217,-195
-268,-142
-240,-168
-207,-199
-253,-151
-213,-189
-216,-184
-205,-193
-221,-175
-202,-192
-210,-182
-202,-188
-210,-178
-196,-190
-213,-171
-217,-165
-192,-188
-197,-181
-197,-179
-191,-183
-201,-171
-202,-168
-191,-177
-196,-170
-192,-172
-241,-121
-260,-100
-239,-119
-188,-168
-190,-164
-183,-169
-192,-158
-189,-159
-177,-169
-181,-163
-179,-163
-172,-168
-195,-143
-189,-147
-170,-164
-182,-150
-172,-158
-178,-150
-168,-158
-185,-139
-167,-155
-176,-144
-171,-147
-209,-107
-161,-153
-192,-120
-284,-26
-165,-143
-159,-147
-170,-134
-382,80
-337,37
-164,-134
-204,-92
-191,-103
-157,-135
-182,-108
-168,-120
-148,-138
-183,-101
-146,-136
-152,-128
-158,-120
-145,-131
-203,-71
-169,-103
-140,-130
-155,-113
-294,28
-152,-112
-225,-37
-136,-124
-141,-117
-131,-125
-167,-87
-166,-86
-129,-121
-129,-119
-167,-79
-156,-88
-142,-100
-121,-119
-137,-101
-193,-43
-128,-106
-122,-110
-156,-74
-157,-71
-163,-63
-163,-61
-186,-36
-111,-109
-112,-106
-318,102
-284,70
-115,-97
-167,-43
-358,150
-114,-92
-103,-101
-114,-88
-113,-87
-115,-83
-156,-40
-157,-37
-113,-79
-309,119
-115,-73
-256,70
-156,-28
-283,101
-99,-81
-281,103
-204,28
-99,-75
-94,-78
-97,-73
-247,79
-87,-79
-86,-78
-88,-74
-186,26
-246,88
-81,-75
-85,-69
-85,-67
-173,23
-174,26
-253,107
-252,108
-114,-28
-76,-64
-174,36
-69,-67
-76,-58
-92,-40
-87,-43
-68,-60
-205,79
-63,-61
-64,-58
-85,-35
-91,-27
-59,-57
-59,-55
-57,-55
-57,-53
-56,-52
-54,-52
-54,-50
-52,-50
-52,-48
-51,-47
-49,-47
-227,133
-59,-33
-57,-33
-56,-32
-44,-42
-52,-32
-51,-31
-49,-31
-47,-31
-46,-30
-52,-22
-50,-22
-48,-22
-41,-27
-76,10
-92,28
-36,-26
-46,-14
-69,11
-67,11
-32,-22
-35,-17
-34,-16
-58,10
-35,-11
-30,-14
-58,16
-78,38
-158,120
-79,43
-56,22
-46,14
-18,-12
-17,-11
-16,-10
-35,11
-55,33
-53,33
-35,17
-9,-7
-8,-6
-40,28
-32,22
-5,-3
-5,-1
-3,-1
-5,3
-3,5
1,3
1,5
3,5
-22,32
-28,40
6,8
7,9
-17,35
-33,53
-33,55
-11,35
10,16
11,17
12,18
-14,46
-22,56
-43,79
-120,158
-38,78
-16,58
14,30
11,35
-10,58
16,34
17,35
22,32
-11,67
-11,69
14,46
26,36
-28,92
-10,76
27,41
22,48
22,50
22,52
30,46
31,47
31,49
31,51
32,52
42,44
32,56
33,57
33,59
-133,227
47,49
47,51
48,52
50,52
50,54
52,54
52,56
53,57
55,57
55,59
57,59
27,91
35,85
58,64
61,63
-79,205
60,68
43,87
40,92
58,76
67,69
-36,174
64,76
28,114
-108,252
-107,253
-26,174
-23,173
67,85
69,85
75,81
-88,246
-26,186
74,88
78,86
79,87
-79,247
73,97
78,94
75,99
-28,204
-103,281
81,99
-101,283
28,156
-70,256
73,115
-119,309
79,113
37,157
40,156
83,115
87,113
88,114
101,103
92,114
-150,358
43,167
97,115
-70,284
-102,318
106,112
109,111
36,186
61,163
63,163
71,157
74,156
110,122
106,128
43,193
101,137
119,121
100,142
88,156
79,167
119,129
121,129
86,166
87,167
125,131
117,141
124,136
37,225
112,152
-28,294
113,155
130,140
103,169
71,203
131,145
120,158
128,152
136,146
101,183
138,148
120,168
108,182
135,157
103,191
92,204
134,164
-37,337
-80,382
134,170
147,159
143,165
26,284
120,192
153,161
107,209
147,171
144,176
155,167
139,185
158,168
150,178
158,172
150,182
164,170
147,189
143,195
168,172
163,179
163,181
169,177
159,189
158,192
169,183
164,190
168,188
119,239
100,260
121,241
172,192
170,196
177,191
168,202
171,201
183,191
179,197
181,197
188,192
165,217
171,213
190,196
178,210
188,202
182,210
192,202
175,221
193,205
184,216
189,213
151,253
199,207
168,240
142,268
195,217
201,213
190,226
137,281
141,279
196,226
122,302
169,257
203,225
178,252
192,240
212,222
177,259
214,224
208,232
202,240
215,229
133,313
191,257
220,230
205,247
137,317
208,248
196,262
224,236
219,243
229,235
183,283
195,273
231,239
231,241
211,263
148,328
218,260
239,241
223,259
220,264
232,254
238,250
217,273
192,300
230,264
233,263
218,280
249,251
248,254
243,261
230,276
234,274
233,277
182,330
170,344
257,259
253,265
215,305
243,279
232,292
215,311
260,268
231,299
260,272
248,286
188,348
257,281
100,440
259,283
192,352
254,292
268,280
241,309
272,280
229,325
248,308
261,297
235,325
275,287
281,283
196,370
210,358
263,307
266,306
264,310
279,297
286,292
289,291
260,322
277,307
276,310
240,348
267,323
290,302
286,308
276,320
281,317
299,301
280,322
212,392
277,329
299,309
301,309
267,345
257,357
305,311
297,321
304,316
278,344
292,332
223,403
293,335
310,320
283,349
227,407
311,325
300,338
308,332
316,326
281,363
318,328
300,348
288,362
315,337
283,371
238,418
314,344
261,399
259,403
314,350
327,339
323,345
272,398
300,372
333,341
287,389
327,351
324,356
335,347
319,365
338,348
330,358
338,352
330,362
344,350
327,369
323,375
348,352
343,359
343,361
349,357
339,369
338,372
349,363
344,370
348,368
299,419
100,620
301,421
352,372
350,376
357,371
348,382
351,381
363,371
359,377
361,377
368,372
345,397
351,393
370,376
358,390
368,382
362,390
372,382
355,401
373,385
364,396
369,393
331,433
379,387
348,420
322,448
375,397
381,393
370,406
317,461
321,459
376,406
302,482
349,437
383,405
358,432
372,420
392,402
357,439
394,404
388,412
382,420
395,409
313,493
371,437
400,410
385,427
317,497
388,428
376,442
404,416
399,423
409,415
363,463
375,453
411,419
411,421
391,443
328,508
398,440
419,421
403,439
400,444
412,434
418,430
397,453
372,480
410,444
413,443
398,460
429,431
428,434
423,441
410,456
414,454
413,457
362,510
350,524
437,439
433,445
395,485
423,459
412,472
395,491
440,448
411,479
440,452
428,466
368,528
437,461
100,800
439,463
372,532
434,472
448,460
421,489
452,460
409,505
428,488
441,477
415,505
455,467
461,463
376,550
390,538
443,487
446,486
444,490
459,477
466,472
469,471
440,502
457,487
456,490
420,528
447,503
470,482
466,488
456,500
461,497
479,481
460,502
392,572
457,509
479,489
481,489
447,525
437,537
485,491
477,501
484,496
458,524
472,512
403,583
473,515
490,500
463,529
407,587
491,505
480,518
488,512
496,506
461,543
498,508
480,528
468,542
495,517
463,551
418,598
494,524
441,579
439,583
494,530
507,519
503,525
452,578
480,552
513,521
467,569
507,531
504,536
515,527
499,545
518,528
510,538
518,532
510,542
524,530
507,549
503,555
528,532
523,539
523,541
529,537
519,549
518,552
529,543
524,550
528,548
479,599
100,980
481,601
532,552
530,556
537,551
528,562
531,561
543,551
539,557
541,557
548,552
525,577
531,573
550,556
538,570
548,562
542,570
552,562
535,581
553,565
544,576
549,573
511,613
559,567
528,600
502,628
555,577
561,573
550,586
497,641
501,639
556,586
482,662
529,617
563,585
538,612
552,600
572,582
537,619
574,584
568,592
562,600
575,589
493,673
551,617
580,590
565,607
497,677
568,608
556,622
584,596
579,603
589,595
543,643
555,633
591,599
591,601
571,623
508,688
578,620
599,601
583,619
580,624
592,614
598,610
577,633
552,660
590,624
593,623
578,640
609,611
608,614
603,621
590,636
594,634
593,637
542,690
530,704
617,619
613,625
575,665
603,639
592,652
575,671
620,628
591,659
620,632
608,646
548,708
617,641
261,999
619,643
552,712
614,652
628,640
601,669
632,640
589,685
608,668
621,657
595,685
635,647
641,643
556,730
570,718
623,667
626,666
624,670
639,657
646,652
649,651
620,682
637,667
636,670
600,708
627,683
650,662
646,668
636,680
641,677
659,661
640,682
572,752
637,689
659,669
661,669
627,705
617,717
665,671
657,681
664,676
638,704
652,692
583,763
653,695
670,680
643,709
587,767
671,685
660,698
668,692
676,686
641,723
678,688
660,708
648,722
675,697
643,731
598,778
674,704
621,759
619,763
674,710
687,699
683,705
632,758
660,732
693,701
647,749
687,711
684,716
695,707
679,725
698,708
690,718
698,712
690,722
704,710
687,729
683,735
708,712
703,719
703,721
709,717
699,729
698,732
709,723
704,730
708,728
659,779
441,999
661,781
712,732
710,736
717,731
708,742
711,741
723,731
719,737
721,737
728,732
705,757
711,753
730,736
718,750
728,742
722,750
732,742
715,761
733,745
724,756
729,753
691,793
739,747
708,780
682,808
735,757
741,753
730,766
677,821
681,819
736,766
662,842
709,797
743,765
718,792
732,780
752,762
717,799
754,764
748,772
742,780
755,769
673,853
731,797
760,770
745,787
677,857
748,788
736,802
764,776
759,783
769,775
723,823
735,813
771,779
771,781
751,803
688,868
758,800
779,781
763,799
760,804
772,794
778,790
757,813
732,840
770,804
773,803
758,820
789,791
788,794
783,801
770,816
774,814
773,817
722,870
710,884
797,799
793,805
755,845
783,819
772,832
755,851
800,808
771,839
800,812
788,826
728,888
797,821
621,999
799,823
732,892
794,832
808,820
781,849
812,820
769,865
788,848
801,837
775,865
815,827
821,823
736,910
750,898
803,847
806,846
804,850
819,837
826,832
829,831
800,862
817,847
816,850
780,888
807,863
830,842
826,848
816,860
821,857
839,841
820,862
752,932
817,869
839,849
841,849
807,885
797,897
845,851
837,861
844,856
818,884
832,872
763,943
833,875
850,860
823,889
767,947
851,865
840,878
848,872
856,866
821,903
858,868
840,888
828,902
855,877
823,911
778,958
854,884
801,939
799,943
854,890
867,879
863,885
812,938
840,912
873,881
827,929
867,891
864,896
875,887
859,905
878,888
870,898
878,892
870,902
884,890
867,909
863,915
888,892
883,899
883,901
889,897
879,909
878,912
889,903
884,910
888,908
839,959
801,999
841,961
892,912
890,916
897,911
888,922
891,921
903,911
899,917
901,917
908,912
885,937
891,933
910,916
898,930
908,922
902,930
912,922
895,941
913,925
904,936
909,933
871,973
919,927
888,960
862,988
915,937
921,933
910,946
861,999
916,946
889,977
923,945
898,972
912,960
932,942
897,979
934,944
928,952
922,960
935,949
911,977
940,950
925,967
928,968
916,982
944,956
939,963
949,955
915,993
951,959
951,961
931,983
938,980
959,961
943,979
940,984
952,974
958,970
937,993
950,984
953,983
939,999
969,971
968,974
963,981
950,996
954,994
953,997
977,979
973,985
963,999
980,988
980,992
981,999
